facility_id,facility_name,address,city,state,zip,phone,google_maps_url,combined_text
T00279,Cornerstone Behavioral Health,397 Grove Street,Worcester,MA,01609,5087913677,https://www.google.com/maps/place/Cornerstone+Behavioral+Health/data=!4m7!3m6!1s0x89e40655312b1871:0xda784e3478353250!8m2!3d42.2868589!4d-71.8075581!16s%2Fg%2F1tcwg_py!19sChIJcRgrMVUG5IkRUDI1eDROeNo?authuser=0&hl=zh-CN&rclk=1,cornerstone behavioral health 397 grove street worcester ma 01609 5087913677 mental health behavioral health counseling therapy psychiatry psychology
T00280,Cornerstone Behavioral Healthcare,157 Park Street,Bangor,ME,04401,2079920410,https://www.google.com/maps/place/Cornerstone+Behavioral+Healthcare/data=!4m7!3m6!1s0x4cae4b4fbb57933f:0xb0c04705ca97b25e!8m2!3d44.8050955!4d-68.7702343!16s%2Fg%2F1tdbkl92!19sChIJP5NXu09LrkwRXrKXygVHwLA?authuser=0&hl=zh-CN&rclk=1,cornerstone behavioral healthcare 157 park street bangor me 04401 2079920410 mental health behavioral health counseling therapy psychiatry psychology
T00281,Councill Psychiatric Care Specialists,Galvin East Frontage Road,Bellevue,NE,68005,4028810678,https://www.google.com/maps/place/Councill+Psychiatric+Care+Specialists/data=!4m7!3m6!1s0x8793886bab889e97:0x5bae0ff6520790cc!8m2!3d41.1520474!4d-95.9169671!16s%2Fg%2F11g8v281lf!19sChIJl56Iq2uIk4cRzJAHUvYPrls?authuser=0&hl=zh-CN&rclk=1,councill psychiatric care specialists galvin east frontage road bellevue ne 68005 4028810678 mental health behavioral health counseling therapy psychiatry psychology
T00282,Counseling & Wellness Center of Pittsburgh,830 Western Avenue,Pittsburgh,PA,15290,4123222129,https://www.google.com/maps/place/Counseling+%26+Wellness+Center+of+Pittsburgh/data=!4m7!3m6!1s0x8834f404af075bf7:0x13f9b1c0da1443dd!8m2!3d40.4523534!4d-80.0153006!16s%2Fg%2F1jgm3zrnk!19sChIJ91sHrwT0NIgR3UMU2sCx-RM?authuser=0&hl=zh-CN&rclk=1,counseling & wellness center of pittsburgh 830 western avenue pittsburgh pa 15290 4123222129 mental health behavioral health counseling therapy psychiatry psychology
T00283,Countryside Mental Health,440 Southeast Woodland Avenue,Topeka,KS,66607,7852346147,https://www.google.com/maps/place/Countryside+Mental+Health/data=!4m7!3m6!1s0x87bf049b14654f05:0x5a8b71350fa8cee1!8m2!3d39.0479194!4d-95.6391904!16s%2Fg%2F1tgxjk_z!19sChIJBU9lFJsEv4cR4c6oDzVxi1o?authuser=0&hl=zh-CN&rclk=1,countryside mental health 440 southeast woodland avenue topeka ks 66607 7852346147 mental health behavioral health counseling therapy psychiatry psychology
T00284,Cove Behavioral Health,East 21st Avenue,Tampa,FL,33605,8133844000,https://www.google.com/maps/place/Cove+Behavioral+Health/data=!4m7!3m6!1s0x88c2c5edb38e3eff:0x1a2f065f9bd9b977!8m2!3d27.9680779!4d-82.4087345!16s%2Fg%2F1tl1p70c!19sChIJ_z6Os-3FwogRd7nZm18GLxo?authuser=0&hl=zh-CN&rclk=1,cove behavioral health east 21st avenue tampa fl 33605 8133844000 mental health behavioral health counseling therapy psychiatry psychology
T00285,Covenant Family Solutions - Davenport Clinic,5503 Victoria Avenue,Davenport,IA,52807,5632960877,https://www.google.com/maps/place/Covenant+Family+Solutions+-+Davenport+Clinic/data=!4m7!3m6!1s0x87e237a3f88f8d3b:0x26f9d49032eeefb7!8m2!3d41.5765776!4d-90.5106618!16s%2Fg%2F11k9dgfnwn!19sChIJO42P-KM34ocRt-_uMpDU-SY?authuser=0&hl=zh-CN&rclk=1,covenant family solutions - davenport clinic 5503 victoria avenue davenport ia 52807 5632960877 mental health behavioral health counseling therapy psychiatry psychology
T00286,Creative Wellness TMS - Olympia,1800 Cooper Point Road Southwest,Olympia,WA,98502,2539001605,https://www.google.com/maps/place/Creative+Wellness+TMS+-+Olympia/data=!4m7!3m6!1s0x5495a8b2c39a0f91:0x1eed2d51b6896334!8m2!3d47.0321576!4d-122.9330215!16s%2Fg%2F11dxl8626x!19sChIJkQ-aw7KolVQRNGOJtlEt7R4?authuser=0&hl=zh-CN&rclk=1,creative wellness tms - olympia 1800 cooper point road southwest olympia wa 98502 2539001605 mental health behavioral health counseling therapy psychiatry psychology
T00287,Crescent Counseling Group,268 Kanawha Boulevard West,Charleston,WV,25302,3042059185,https://www.google.com/maps/place/Crescent+Counseling+Group/data=!4m7!3m6!1s0x8848d3897225ac17:0xa72c691c80f55224!8m2!3d38.3580269!4d-81.6478963!16s%2Fg%2F11nxpp1p1z!19sChIJF6wlconTSIgRJFL1gBxpLKc?authuser=0&hl=zh-CN&rclk=1,crescent counseling group 268 kanawha boulevard west charleston wv 25302 3042059185 mental health behavioral health counseling therapy psychiatry psychology
T00288,Crestwood Center,Stockton Boulevard,Sacramento,CA,95817,9164521431,https://www.google.com/maps/place/Crestwood+Center/data=!4m7!3m6!1s0x809ad07b30cde7fd:0x56f6f0b2ee771881!8m2!3d38.5519137!4d-121.4562252!16s%2Fg%2F1263lm_hk!19sChIJ_efNMHvQmoARgRh37rLw9lY?authuser=0&hl=zh-CN&rclk=1,crestwood center stockton boulevard sacramento ca 95817 9164521431 mental health behavioral health counseling therapy psychiatry psychology
T00289,Crestwyn Behavioral Health,Business Drive,Germantown,TN,,9017590273,https://www.google.com/maps/place/Crestwyn+Behavioral+Health/data=!4m7!3m6!1s0x887f99cff8840337:0x98a6c2f7e2932fdf!8m2!3d35.040776!4d-89.7465659!16s%2Fg%2F11t31xs907!19sChIJNwOE-M-Zf4gR3y-T4vfCppg?authuser=0&hl=zh-CN&rclk=1,crestwyn behavioral health business drive germantown tn 9017590273 mental health behavioral health counseling therapy psychiatry psychology
T00290,Crossbridge Behavioral Health,4385 Narrow Lane Road,Montgomery,AL,36116,3342863116,https://www.google.com/maps/place/Crossbridge+Behavioral+Health/data=!4m7!3m6!1s0x888e8069f5acc841:0xb6f9e6f1f0cb0975!8m2!3d32.3233995!4d-86.2812252!16s%2Fg%2F1tfr162d!19sChIJQcis9WmAjogRdQnL8PHm-bY?authuser=0&hl=zh-CN&rclk=1,crossbridge behavioral health 4385 narrow lane road montgomery al 36116 3342863116 mental health behavioral health counseling therapy psychiatry psychology
T00291,DMU Clinic — Behavioral Health,3200 Grand Avenue,Des Moines,IA,50312,5152711716,https://www.google.com/maps/place/DMU+Clinic+%E2%80%94+Behavioral+Health/data=!4m7!3m6!1s0x87ee9972eaa36b1b:0x3c599ca84708d093!8m2!3d41.5836628!4d-93.6608585!16s%2Fg%2F11s5t_nxmv!19sChIJG2uj6nKZ7ocRk9AIR6icWTw?authuser=0&hl=zh-CN&rclk=1,dmu clinic — behavioral health 3200 grand avenue des moines ia 50312 5152711716 mental health behavioral health counseling therapy psychiatry psychology
T00292,DOWNTOWN MANHATTAN PSYCHIATRIC GROUP,225 Broadway,City of New York,NY,10007,2126934010,https://www.google.com/maps/place/DOWNTOWN+MANHATTAN+PSYCHIATRIC+GROUP/data=!4m7!3m6!1s0x89c25a1858bf530b:0x981bfab921f20edd!8m2!3d40.7118568!4d-74.0086086!16s%2Fg%2F1thd2qkf!19sChIJC1O_WBhawokR3Q7yIbn6G5g?authuser=0&hl=zh-CN&rclk=1,downtown manhattan psychiatric group 225 broadway city of new york ny 10007 2126934010 mental health behavioral health counseling therapy psychiatry psychology
T00293,DPS Health and Wellness of Savannah,198 Park of Commerce Drive,Savannah,GA,31405,9126626501,https://www.google.com/maps/place/DPS+Health+and+Wellness+of+Savannah/data=!4m7!3m6!1s0x88fb75fd07848897:0x760fa9b7dfc576e0!8m2!3d32.0649557!4d-81.1651549!16s%2Fg%2F11shlx_gv9!19sChIJl4iEB_11-4gR4HbF37epD3Y?authuser=0&hl=zh-CN&rclk=1,dps health and wellness of savannah 198 park of commerce drive savannah ga 31405 9126626501 mental health behavioral health counseling therapy psychiatry psychology
T00294,Dakota Behavioral Health,1311 East Wells Avenue,Pierre,SD,57501,6057026769,https://www.google.com/maps/place/Dakota+Behavioral+Health/data=!4m7!3m6!1s0xaf2675ead381b1d3:0x55b712ece2702e1b!8m2!3d44.3605953!4d-100.3340507!16s%2Fg%2F11vzfc99l9!19sChIJ07GB0-p1Jq8RGy5w4uwSt1U?authuser=0&hl=zh-CN&rclk=1,dakota behavioral health 1311 east wells avenue pierre sd 57501 6057026769 mental health behavioral health counseling therapy psychiatry psychology
T00295,"Darby Integrative Counseling- EMDR, Trauma, Couples, LGBT+, Veterans, Addictions - Therapy for Executives & Professionals",8700 Georgia Avenue,Silver Spring,MD,20012,4433338815,"https://www.google.com/maps/place/Darby+Integrative+Counseling-+EMDR,+Trauma,+Couples,+LGBT%2B,+Veterans,+Addictions+-+Therapy+for+Executives+%26+Professionals/data=!4m7!3m6!1s0x89b7c8ba0a7c3eed:0xe35f4f877ec77d78!8m2!3d38.9973324!4d-77.0302241!16s%2Fg%2F11hckfjtdt!19sChIJ7T58CrrIt4kReH3HfodPX-M?authuser=0&hl=zh-CN&rclk=1","darby integrative counseling- emdr, trauma, couples, lgbt+, veterans, addictions - therapy for executives & professionals 8700 georgia avenue silver spring md 20012 4433338815 mental health behavioral health counseling therapy psychiatry psychology"
T00296,"Darlene Duff, LCMHC - On The Path Counseling",174 Elm Street,Montpelier,VT,05602,8025959490,"https://www.google.com/maps/place/Darlene+Duff,+LCMHC+-+On+The+Path+Counseling/data=!4m7!3m6!1s0x4cb5a7ed8b27e06f:0x89cc10e7daa9aa1!8m2!3d44.264229!4d-72.572266!16s%2Fg%2F1pt_cfsnm!19sChIJb-Ani-2ntUwRoZqqfQ7BnAg?authuser=0&hl=zh-CN&rclk=1","darlene duff, lcmhc - on the path counseling 174 elm street montpelier vt 05602 8025959490 mental health behavioral health counseling therapy psychiatry psychology"
T00297,Deaconess Cross Pointe,Bentee Wes Court,Evansville,IN,47715,8124767200,https://www.google.com/maps/place/Deaconess+Cross+Pointe/data=!4m7!3m6!1s0x886e2b640e07524d:0xfc5253b80c61fbe9!8m2!3d37.9789087!4d-87.4659347!16s%2Fg%2F1tjkgk05!19sChIJTVIHDmQrbogR6fthDLhTUvw?authuser=0&hl=zh-CN&rclk=1,deaconess cross pointe bentee wes court evansville in 47715 8124767200 mental health behavioral health counseling therapy psychiatry psychology
T00298,Deaton and Deaton Counseling Services,Old US 127 Road,Frankfort,KY,40601,5022097817,https://www.google.com/maps/place/Deaton+and+Deaton+Counseling+Services/data=!4m7!3m6!1s0x884275910a6700e3:0xfd1a452699dd54e4!8m2!3d38.1757233!4d-84.8977044!16s%2Fg%2F11r7y1cvq4!19sChIJ4wBnCpF1QogR5FTdmSZFGv0?authuser=0&hl=zh-CN&rclk=1,deaton and deaton counseling services old us 127 road frankfort ky 40601 5022097817 mental health behavioral health counseling therapy psychiatry psychology
T00299,"Del Toro Mental Health & Wellness, PLLC",346 East Downer Place,Aurora,IL,60505,6307088108,"https://www.google.com/maps/place/Del+Toro+Mental+Health+%26+Wellness,+PLLC/data=!4m7!3m6!1s0x880efb4cae720d91:0xbaeb92d1691f5db1!8m2!3d41.754805!4d-88.3110197!16s%2Fg%2F11x00jq6rc!19sChIJkQ1yrkz7DogRsV0fadGS67o?authuser=0&hl=zh-CN&rclk=1","del toro mental health & wellness, pllc 346 east downer place aurora il 60505 6307088108 mental health behavioral health counseling therapy psychiatry psychology"
T00300,Delaware Behavioral Health,Newport Gap Pike,Newport,DE,19804,3025434425,https://www.google.com/maps/place/Delaware+Behavioral+Health/data=!4m7!3m6!1s0x89c70219b7f33633:0xacfa6dcfbede7623!8m2!3d39.7181199!4d-75.6109976!16s%2Fg%2F11bxdw1ts9!19sChIJMzbztxkCx4kRI3bevs9t-qw?authuser=0&hl=zh-CN&rclk=1,delaware behavioral health newport gap pike newport de 19804 3025434425 mental health behavioral health counseling therapy psychiatry psychology
T00301,Denoor Healthcare Service Inc,1933 West Pratt Street,Baltimore,MD,21223,4434496919,https://www.google.com/maps/place/Denoor+Healthcare+Service+Inc/data=!4m7!3m6!1s0x89c81dcbf7da0b9d:0xd59cfb0b3b12740c!8m2!3d39.2849914!4d-76.6478469!16s%2Fg%2F11nwbdw7vt!19sChIJnQva98sdyIkRDHQSOwv7nNU?authuser=0&hl=zh-CN&rclk=1,denoor healthcare service inc 1933 west pratt street baltimore md 21223 4434496919 mental health behavioral health counseling therapy psychiatry psychology
T00302,"Denova Collaborative Health, Dobson",2120 West Guadalupe Road,Mesa,AZ,85202,6022307373,"https://www.google.com/maps/place/Denova+Collaborative+Health,+Dobson/data=!4m7!3m6!1s0x872b07ea864985cf:0xbc4e559d6fcb40a9!8m2!3d33.3645657!4d-111.8796636!16s%2Fg%2F11gf07kxs8!19sChIJz4VJhuoHK4cRqUDLb51VTrw?authuser=0&hl=zh-CN&rclk=1","denova collaborative health, dobson 2120 west guadalupe road mesa az 85202 6022307373 mental health behavioral health counseling therapy psychiatry psychology"
T00303,Denver Health Behavioral Health Center,660 Bannock Street,Denver,CO,80204,3036024851,https://www.google.com/maps/place/Denver+Health+Behavioral+Health+Center/data=!4m7!3m6!1s0x876c7f266b769423:0xebb738dc352fa0c3!8m2!3d39.7268947!4d-104.9900451!16s%2Fg%2F11cjkvtb6h!19sChIJI5R2ayZ_bIcRw6AvNdw4t-s?authuser=0&hl=zh-CN&rclk=1,denver health behavioral health center 660 bannock street denver co 80204 3036024851 mental health behavioral health counseling therapy psychiatry psychology
T00304,Denver Wellness Associates,400 South Colorado Boulevard,Denver,CO,80246,7207243668,https://www.google.com/maps/place/Denver+Wellness+Associates/data=!4m7!3m6!1s0x876c7e8060160327:0xa541f04a75902c08!8m2!3d39.7093681!4d-104.9399348!16s%2Fg%2F11csrts_2_!19sChIJJwMWYIB-bIcRCCyQdUrwQaU?authuser=0&hl=zh-CN&rclk=1,denver wellness associates 400 south colorado boulevard denver co 80246 7207243668 mental health behavioral health counseling therapy psychiatry psychology
T00305,Department of Mental Health,19 Staniford Street,Boston,MA,02114,6176268000,https://www.google.com/maps/place/Department+of+Mental+Health/data=!4m7!3m6!1s0x89e37090070d27ab:0x7c073b9ab078492d!8m2!3d42.3628991!4d-71.0636394!16s%2Fg%2F1tcwxqz4!19sChIJqycNB5Bw44kRLUl4sJo7B3w?authuser=0&hl=zh-CN&rclk=1,department of mental health 19 staniford street boston ma 02114 6176268000 mental health behavioral health counseling therapy psychiatry psychology
T00306,Depression Treatment Clinic Eugene - BestMind Behavioral Health,Executive Parkway,Eugene,OR,97401,9713000654,https://www.google.com/maps/place/Depression+Treatment+Clinic+Eugene+-+BestMind+Behavioral+Health/data=!4m7!3m6!1s0x54c11d994c07b95b:0x12e708caf85f842d!8m2!3d44.0697922!4d-123.1099798!16s%2Fg%2F11xdgkc_p3!19sChIJW7kHTJkdwVQRLYRf-MoI5xI?authuser=0&hl=zh-CN&rclk=1,depression treatment clinic eugene - bestmind behavioral health executive parkway eugene or 97401 9713000654 mental health behavioral health counseling therapy psychiatry psychology
T00307,Depression Treatment Clinic Portland- BestMind Behavioral Health,13535 Southwest 72nd Avenue,Tigard,OR,97223,9713000654,https://www.google.com/maps/place/Depression+Treatment+Clinic+Portland-+BestMind+Behavioral+Health/data=!4m7!3m6!1s0x54950d479d4f7b97:0x76164ce05e91c940!8m2!3d45.4224885!4d-122.7523049!16s%2Fg%2F11q9rdbywl!19sChIJl3tPnUcNlVQRQMmRXuBMFnY?authuser=0&hl=zh-CN&rclk=1,depression treatment clinic portland- bestmind behavioral health 13535 southwest 72nd avenue tigard or 97223 9713000654 mental health behavioral health counseling therapy psychiatry psychology
T00308,Depression Treatment Clinic Salem - BestMind Behavioral Health,2480 Liberty Street Northeast,Salem,OR,97301,9713000654,https://www.google.com/maps/place/Depression+Treatment+Clinic+Salem+-+BestMind+Behavioral+Health/data=!4m7!3m6!1s0x54bfffc5b068e375:0x5cfb8f0158da9dd6!8m2!3d44.9636248!4d-123.0311877!16s%2Fg%2F11vf1x9qns!19sChIJdeNosMX_v1QR1p3aWAGP-1w?authuser=0&hl=zh-CN&rclk=1,depression treatment clinic salem - bestmind behavioral health 2480 liberty street northeast salem or 97301 9713000654 mental health behavioral health counseling therapy psychiatry psychology
T00309,Desert Sage Behavioral Health,North Campbell Avenue,Tucson,AZ,85719,5207716782,https://www.google.com/maps/place/Desert+Sage+Behavioral+Health/data=!4m7!3m6!1s0x86d67141723a75e9:0xf85bf24b459b8c59!8m2!3d32.2684134!4d-110.9441904!16s%2Fg%2F11j636bjtq!19sChIJ6XU6ckFx1oYRWYybRUvyW_g?authuser=0&hl=zh-CN&rclk=1,desert sage behavioral health north campbell avenue tucson az 85719 5207716782 mental health behavioral health counseling therapy psychiatry psychology
T00310,"Desert Sky Counseling Services, LLC",221 Boutz Road,Las Cruces,NM,88005,5758886121,"https://www.google.com/maps/place/Desert+Sky+Counseling+Services,+LLC/data=!4m7!3m6!1s0x86de16319bb2226f:0x6320fe9d38d42a97!8m2!3d32.2888635!4d-106.7776451!16s%2Fg%2F1tplqs0s!19sChIJbyKymzEW3oYRlyrUOJ3-IGM?authuser=0&hl=zh-CN&rclk=1","desert sky counseling services, llc 221 boutz road las cruces nm 88005 5758886121 mental health behavioral health counseling therapy psychiatry psychology"
T00311,Devaraj Behavioral Healthcare,410 Tennessee Avenue,Charleston,WV,25302,8773382725,https://www.google.com/maps/place/Devaraj+Behavioral+Healthcare/data=!4m7!3m6!1s0x884f32bb84f80f0d:0x1432fb978843942b!8m2!3d38.3596837!4d-81.6434782!16s%2Fg%2F11h7v7l847!19sChIJDQ_4hLsyT4gRK5RDiJf7MhQ?authuser=0&hl=zh-CN&rclk=1,devaraj behavioral healthcare 410 tennessee avenue charleston wv 25302 8773382725 mental health behavioral health counseling therapy psychiatry psychology
T00312,Diamond Behavioral Health - Tallahassee,2721 Raymond Diehl Road,Tallahassee,FL,32309,8507610224,https://www.google.com/maps/place/Diamond+Behavioral+Health+-+Tallahassee/data=!4m7!3m6!1s0x88ec597a1e229d6d:0xf2e87bdf71a38261!8m2!3d30.5026194!4d-84.2319136!16s%2Fg%2F11vz01hfxq!19sChIJbZ0iHnpZ7IgRYYKjcd976PI?authuser=0&hl=zh-CN&rclk=1,diamond behavioral health - tallahassee 2721 raymond diehl road tallahassee fl 32309 8507610224 mental health behavioral health counseling therapy psychiatry psychology
T00313,Diamond Lake Clinic,5969 Portland Avenue South,Minneapolis,MN,55417,6128694444,https://www.google.com/maps/place/Diamond+Lake+Clinic/data=!4m7!3m6!1s0x87f62619cd5294a9:0x7991fd8131f9939a!8m2!3d44.8948939!4d-93.2674342!16s%2Fg%2F11clw8n3yr!19sChIJqZRSzRkm9ocRmpP5MYH9kXk?authuser=0&hl=zh-CN&rclk=1,diamond lake clinic 5969 portland avenue south minneapolis mn 55417 6128694444 mental health behavioral health counseling therapy psychiatry psychology
T00314,Direction Behavioral Health Associates,54 Technology Way,Nashua,NH,03060,6038808188,https://www.google.com/maps/place/Direction+Behavioral+Health+Associates/data=!4m7!3m6!1s0x89e3b0d3793ae283:0xc76a9240771e094f!8m2!3d42.7618196!4d-71.4744554!16s%2Fg%2F1tyyy3sz!19sChIJg-I6edOw44kRTwked0CSasc?authuser=0&hl=zh-CN&rclk=1,direction behavioral health associates 54 technology way nashua nh 03060 6038808188 mental health behavioral health counseling therapy psychiatry psychology
T00315,Dirigo Counseling Clinic,557 Hammond Street,Bangor,ME,04401,2079730505,https://www.google.com/maps/place/Dirigo+Counseling+Clinic/data=!4m7!3m6!1s0x4cae4b9ac97d9e23:0x1c0cf4845e21f893!8m2!3d44.8001408!4d-68.7905849!16s%2Fg%2F1tgcrgqv!19sChIJI559yZpLrkwRk_ghXoT0DBw?authuser=0&hl=zh-CN&rclk=1,dirigo counseling clinic 557 hammond street bangor me 04401 2079730505 mental health behavioral health counseling therapy psychiatry psychology
T00316,Diversus Health Moreno Counseling & Psychiatric Center,875 West Moreno Avenue,Colorado Springs,CO,80905,7195726100,https://www.google.com/maps/place/Diversus+Health+Moreno+Counseling+%26+Psychiatric+Center/data=!4m7!3m6!1s0x8713452a5662cf35:0xae2485afec3860f9!8m2!3d38.8248238!4d-104.8423472!16s%2Fg%2F1tdfckcj!19sChIJNc9iVipFE4cR-WA47K-FJK4?authuser=0&hl=zh-CN&rclk=1,diversus health moreno counseling & psychiatric center 875 west moreno avenue colorado springs co 80905 7195726100 mental health behavioral health counseling therapy psychiatry psychology
T00317,Divine Wellness and Psychiatric Services,10750 Columbia Pike,Silver Spring,MD,20901,3016650662,https://www.google.com/maps/place/Divine+Wellness+and+Psychiatric+Services/data=!4m7!3m6!1s0x89b7c5c673af0fe7:0x7cc2190f823f7d75!8m2!3d39.0329508!4d-77.0039961!16s%2Fg%2F11kt19d3p8!19sChIJ5w-vc8bFt4kRdX0_gg8Zwnw?authuser=0&hl=zh-CN&rclk=1,divine wellness and psychiatric services 10750 columbia pike silver spring md 20901 3016650662 mental health behavioral health counseling therapy psychiatry psychology
